chr,start,end,value
18,40000001,41000000,0.470904032
18,41000001,42000000,0.444603117
18,42000001,43000000,0.570987811
18,43000001,44000000,0.497842643
18,44000001,45000000,0.661590376
18,45000001,46000000,0.501441053
18,46000001,47000000,0.517006448
18,47000001,48000000,0.599538694
18,48000001,49000000,0.562002365
18,49000001,50000000,0.61941208
18,50000001,51000000,0.475890337
18,51000001,52000000,0.641717624
18,52000001,53000000,0.474581363
18,53000001,54000000,0.65142263
18,54000001,55000000,0.54290573
18,55000001,56000000,0.538701607
18,56000001,57000000,0.522823907
18,57000001,58000000,0.527613393
18,58000001,59000000,0.656063058
18,59000001,60000000,0.70623679
18,60000001,61000000,0.60416535
18,61000001,62000000,0.606595158
18,62000001,63000000,0.504338998
18,63000001,64000000,0.5203238
18,64000001,65000000,0.597411806
18,65000001,66000000,0.490488785
18,66000001,67000000,0.59618899
18,67000001,68000000,0.695300637
18,68000001,69000000,0.600270451
18,69000001,70000000,0.626721999
18,70000001,71000000,0.551186026
18,71000001,72000000,0.585625703
18,72000001,73000000,0.576327271
18,73000001,74000000,0.533125205
18,74000001,75000000,0.659572188
18,75000001,76000000,0.634842505
18,76000001,77000000,0.465045485
18,77000001,78000000,0.440167526
18,78000001,79000000,0.572160104
18,79000001,80000000,0.552069247
18,80000001,80373285,0.561272393
19,1,1000000,0.583942279
19,1000001,2000000,0.576541777
19,2000001,3000000,0.502653814
19,3000001,4000000,0.59115695
19,4000001,5000000,0.515764388
19,5000001,6000000,0.609827519
19,6000001,7000000,0.577251737
19,7000001,8000000,0.560164448
19,8000001,9000000,0.543783757
19,9000001,10000000,0.504826029
19,10000001,11000000,0.515101375
19,11000001,12000000,0.574647972
19,12000001,13000000,0.4968227
19,13000001,14000000,0.521046706
19,14000001,15000000,0.531085715
19,15000001,16000000,0.629458357
19,16000001,17000000,0.704998138
19,17000001,18000000,0.565166455
19,18000001,19000000,0.658127728
19,19000001,20000000,0.549531949
19,20000001,21000000,0.469131733
19,21000001,22000000,0.523355342
19,22000001,23000000,0.599722668
19,23000001,24000000,0.543131535
19,24000001,25000000,0.651088161
19,25000001,26000000,0.409629606
19,26000001,27000000,0.589638832
19,27000001,28000000,0.65025055
19,28000001,29000000,0.639669323
19,29000001,30000000,0.561124392
19,30000001,31000000,0.536466758
19,31000001,32000000,0.630333981
19,32000001,33000000,0.671687521
19,33000001,34000000,0.619135218
19,34000001,35000000,0.571573825
19,35000001,36000000,0.566066866
19,36000001,37000000,0.520123372
19,37000001,38000000,0.643965293
19,38000001,39000000,0.590422032
19,39000001,40000000,0.488430536
19,40000001,41000000,0.572789096
19,41000001,42000000,0.500816575
19,42000001,43000000,0.640906426
19,43000001,44000000,0.563087226
19,44000001,45000000,0.531704585
19,45000001,46000000,0.504426804
19,46000001,47000000,0.467372216
19,47000001,48000000,0.57325751
19,48000001,49000000,0.548804805
19,49000001,50000000,0.51098534
19,50000001,51000000,0.581820697
19,51000001,52000000,0.572901931
19,52000001,53000000,0.511705762
19,53000001,54000000,0.446806887
19,54000001,55000000,0.494868797
19,55000001,56000000,0.577915278
19,56000001,57000000,0.573972901
19,57000001,58000000,0.518515123
19,58000001,58617616,0.478894284
20,1,1000000,0.564316001
20,1000001,2000000,0.518033088
20,2000001,3000000,0.55083137
20,3000001,4000000,0.544738828
20,4000001,5000000,0.522434291
20,5000001,6000000,0.478114729
20,6000001,7000000,0.52006518
20,7000001,8000000,0.508699284
20,8000001,9000000,0.602690047
20,9000001,10000000,0.539105529
20,10000001,11000000,0.556068222
20,11000001,12000000,0.551001844
20,12000001,13000000,0.602527661
20,13000001,14000000,0.344898886
20,14000001,15000000,0.743559222
20,15000001,16000000,0.548585412
20,16000001,17000000,0.504605885
20,17000001,18000000,0.56715484
20,18000001,19000000,0.505349944
20,19000001,20000000,0.640454492
20,20000001,21000000,0.521505701
20,21000001,22000000,0.52620637
20,22000001,23000000,0.545390607
20,23000001,24000000,0.492974891
20,24000001,25000000,0.546758983
20,25000001,26000000,0.60684396
20,26000001,27000000,0.536396518
20,27000001,28000000,0.450155262
20,28000001,29000000,0.613893278
20,29000001,30000000,0.57343189
20,30000001,31000000,0.518830733
20,31000001,32000000,0.690639211
20,32000001,33000000,0.549830546
20,33000001,34000000,0.676668597
20,34000001,35000000,0.597146885
20,35000001,36000000,0.496613563
20,36000001,37000000,0.575494302
20,37000001,38000000,0.709292711
20,38000001,39000000,0.531401278
20,39000001,40000000,0.409092228
20,40000001,41000000,0.557792441
20,41000001,42000000,0.521570731
20,42000001,43000000,0.683180641
20,43000001,44000000,0.460171914
20,44000001,45000000,0.520654279
20,45000001,46000000,0.550681812
20,46000001,47000000,0.603596001
20,47000001,48000000,0.57354889
20,48000001,49000000,0.468781744
20,49000001,50000000,0.558267291
20,50000001,51000000,0.492475067
20,51000001,52000000,0.430346275
20,52000001,53000000,0.526548297
20,53000001,54000000,0.61465068
20,54000001,55000000,0.419654843
20,55000001,56000000,0.470186953
20,56000001,57000000,0.666896297
20,57000001,58000000,0.615704684
20,58000001,59000000,0.594487685
20,59000001,60000000,0.498538956
20,60000001,61000000,0.665596889
20,61000001,62000000,0.509629712
20,62000001,63000000,0.557890183
20,63000001,64000000,0.586379729
20,64000001,64444167,0.701516685
21,1,1000000,0.625230211
21,1000001,2000000,0.547379984
21,2000001,3000000,0.533879336
21,3000001,4000000,0.52100175
21,4000001,5000000,0.640980014
21,5000001,6000000,0.52721602
21,6000001,7000000,0.587717776
21,7000001,8000000,0.604707293
21,8000001,9000000,0.518017861
21,9000001,10000000,0.663627624
21,10000001,11000000,0.551514432
21,11000001,12000000,0.567783252
21,12000001,13000000,0.483204277
21,13000001,14000000,0.536276673
21,14000001,15000000,0.479018258
21,15000001,16000000,0.624464323
21,16000001,17000000,0.599827927
21,17000001,18000000,0.669814273
21,18000001,19000000,0.699745989
21,19000001,20000000,0.564927479
21,20000001,21000000,0.583818721
21,21000001,22000000,0.593535192
21,22000001,23000000,0.600425382
21,23000001,24000000,0.506439618
21,24000001,25000000,0.48228881
21,25000001,26000000,0.509908696
21,26000001,27000000,0.629213036
21,27000001,28000000,0.647782925
21,28000001,29000000,0.646166637
21,29000001,30000000,0.484164581
21,30000001,31000000,0.583084912
21,31000001,32000000,0.482414483
21,32000001,33000000,0.494010655
21,33000001,34000000,0.519326439
21,34000001,35000000,0.50886929
21,35000001,36000000,0.550890978
21,36000001,37000000,0.550298869
21,37000001,38000000,0.554424722
21,38000001,39000000,0.554531817
21,39000001,40000000,0.466993978
21,40000001,41000000,0.62337286
21,41000001,42000000,0.650632525
21,42000001,43000000,0.607498619
21,43000001,44000000,0.347596439
21,44000001,45000000,0.488008614
21,45000001,46000000,0.547658901
21,46000001,46709983,0.610694782
22,1,1000000,0.604133178
22,1000001,2000000,0.695370587
22,2000001,3000000,0.546985578
22,3000001,4000000,0.458595905
22,4000001,5000000,0.516644984
22,5000001,6000000,0.592823895
22,6000001,7000000,0.584179807
22,7000001,8000000,0.417896888
22,8000001,9000000,0.582930375
22,9000001,10000000,0.503786318
22,10000001,11000000,0.645361056
22,11000001,12000000,0.596026442
22,12000001,13000000,0.538587847
22,13000001,14000000,0.616557596
22,14000001,15000000,0.410931783
22,15000001,16000000,0.626349373
22,16000001,17000000,0.586856776
22,17000001,18000000,0.596695876
22,18000001,19000000,0.67356638
22,19000001,20000000,0.566462351
22,20000001,21000000,0.563619322
22,21000001,22000000,0.576231975
22,22000001,23000000,0.552438497
22,23000001,24000000,0.475102923
22,24000001,25000000,0.609158809
22,25000001,26000000,0.536985625
22,26000001,27000000,0.517498842
22,27000001,28000000,0.635868571
22,28000001,29000000,0.479990517
22,29000001,30000000,0.530552139
22,30000001,31000000,0.562510244
22,31000001,32000000,0.502429728
22,32000001,33000000,0.494120236
22,33000001,34000000,0.609907995
22,34000001,35000000,0.581794234
22,35000001,36000000,0.536802108
22,36000001,37000000,0.566527822
22,37000001,38000000,0.542207598
22,38000001,39000000,0.557944439
22,39000001,40000000,0.490671086
22,40000001,41000000,0.597507748
22,41000001,42000000,0.655432456
22,42000001,43000000,0.561447977
22,43000001,44000000,0.607216665
22,44000001,45000000,0.528825735
22,45000001,46000000,0.44279823
22,46000001,47000000,0.580413485
22,47000001,48000000,0.683200906
22,48000001,49000000,0.584848081
22,49000001,50000000,0.602538057
22,50000001,50818468,0.622416976
X,1,1000000,0.656249508
X,1000001,2000000,0.597288697
X,2000001,3000000,0.570398961
X,3000001,4000000,0.576943956
X,4000001,5000000,0.524974149
X,5000001,6000000,0.660814609
X,6000001,7000000,0.577206855
X,7000001,8000000,0.501979163
X,8000001,9000000,0.729868262
X,9000001,10000000,0.538113145
X,10000001,11000000,0.517897549
X,11000001,12000000,0.542050226
X,12000001,13000000,0.56835865
X,13000001,14000000,0.581640047
X,14000001,15000000,0.498484986
X,15000001,16000000,0.473996048
X,16000001,17000000,0.596143935
X,17000001,18000000,0.542330949
X,18000001,19000000,0.534127417
X,19000001,20000000,0.529118412
X,20000001,21000000,0.536036032
X,21000001,22000000,0.451341147
X,22000001,23000000,0.610074582
X,23000001,24000000,0.461088247
X,24000001,25000000,0.479179453
X,25000001,26000000,0.590248613
X,26000001,27000000,0.655534088
X,27000001,28000000,0.625277252
X,28000001,29000000,0.616413339
X,29000001,30000000,0.564722546
X,30000001,31000000,0.56528888
X,31000001,32000000,0.657822584
X,32000001,33000000,0.537307461
X,33000001,34000000,0.517386985
X,34000001,35000000,0.59634
X,35000001,36000000,0.664661648
X,36000001,37000000,0.607539485
X,37000001,38000000,0.464440288
X,38000001,39000000,0.585043001
X,39000001,40000000,0.471232713
X,40000001,41000000,0.554109687
X,41000001,42000000,0.60678009
X,42000001,43000000,0.661910389
X,43000001,44000000,0.620968243
X,44000001,45000000,0.623108985
X,45000001,46000000,0.576264702
X,46000001,47000000,0.657942133
X,47000001,48000000,0.50611986
X,48000001,49000000,0.481880835
X,49000001,50000000,0.548803406
X,50000001,51000000,0.662635906
X,51000001,52000000,0.546703544
X,52000001,53000000,0.480281353
X,53000001,54000000,0.59102854
X,54000001,55000000,0.598459062
X,55000001,56000000,0.524490648
X,56000001,57000000,0.589229659
X,57000001,58000000,0.495345276
X,58000001,59000000,0.556041359
X,59000001,60000000,0.497290883
X,60000001,61000000,0.602753303
X,61000001,62000000,0.593428772
X,62000001,63000000,0.672047048
X,63000001,64000000,0.66770153
X,64000001,65000000,0.572881028
X,65000001,66000000,0.511057756
X,66000001,67000000,0.534063713
X,67000001,68000000,0.616229857
X,68000001,69000000,0.575697068
X,69000001,70000000,0.578727306
X,70000001,71000000,0.60012674
X,71000001,72000000,0.598816981
X,72000001,73000000,0.574207813
X,73000001,74000000,0.618263048
X,74000001,75000000,0.424648149
X,75000001,76000000,0.608862246
X,76000001,77000000,0.654592836
X,77000001,78000000,0.546655241
X,78000001,79000000,0.564340129
X,79000001,80000000,0.633778116
X,80000001,81000000,0.651925305
X,81000001,82000000,0.672882184
X,82000001,83000000,0.554992764
X,83000001,84000000,0.625004671
X,84000001,85000000,0.463326983
X,85000001,86000000,0.616117306
X,86000001,87000000,0.52586533
X,87000001,88000000,0.623414031
X,88000001,89000000,0.522021767
X,89000001,90000000,0.532325309
X,90000001,91000000,0.560328
X,91000001,92000000,0.584520322
X,92000001,93000000,0.497681405
X,93000001,94000000,0.588374872
X,94000001,95000000,0.559685714
X,95000001,96000000,0.53775441
X,96000001,97000000,0.624642812
X,97000001,98000000,0.482761302
X,98000001,99000000,0.541562417
X,99000001,100000000,0.473889453
X,100000001,101000000,0.553197906
X,101000001,102000000,0.717755278
X,102000001,103000000,0.575937134
X,103000001,104000000,0.437148014
X,104000001,105000000,0.65166712
X,105000001,106000000,0.646798137
X,106000001,107000000,0.615058964
X,107000001,108000000,0.691355669
X,108000001,109000000,0.451228956
X,109000001,110000000,0.586315574
X,110000001,111000000,0.52795475
X,111000001,112000000,0.546710698
X,112000001,113000000,0.713019146
X,113000001,114000000,0.674965521
X,114000001,115000000,0.580690952
X,115000001,116000000,0.508338211
X,116000001,117000000,0.663319846
X,117000001,118000000,0.501605944
X,118000001,119000000,0.470015977
X,119000001,120000000,0.595020841
X,120000001,121000000,0.583317477
X,121000001,122000000,0.543574592
X,122000001,123000000,0.578259675
X,123000001,124000000,0.463071237
X,124000001,125000000,0.603702506
X,125000001,126000000,0.495379151
X,126000001,127000000,0.550552302
X,127000001,128000000,0.550298976
X,128000001,129000000,0.520800438
X,129000001,130000000,0.508615475
X,130000001,131000000,0.412601184
X,131000001,132000000,0.546650399
X,132000001,133000000,0.572200013
X,133000001,134000000,0.4799054
X,134000001,135000000,0.567551035
X,135000001,136000000,0.552284848
X,136000001,137000000,0.615651033
X,137000001,138000000,0.489992403
X,138000001,139000000,0.462302287
X,139000001,140000000,0.589007386
X,140000001,141000000,0.603107314
X,141000001,142000000,0.472311459
X,142000001,143000000,0.513056844
X,143000001,144000000,0.431156907
X,144000001,145000000,0.616638363
X,145000001,146000000,0.529823255
X,146000001,147000000,0.657224207
X,147000001,148000000,0.647174874
X,148000001,149000000,0.540397256
X,149000001,150000000,0.514051225
X,150000001,151000000,0.582584305
X,151000001,152000000,0.63304593
X,152000001,153000000,0.599740988
X,153000001,154000000,0.618117406
X,154000001,155000000,0.393343002
X,155000001,156000000,0.582275949
X,156000001,156040895,0.529491794
Y,1,1000000,0.488077756
Y,1000001,2000000,0.567580261
Y,2000001,3000000,0.588690464
Y,3000001,4000000,0.5849263
Y,4000001,5000000,0.519694525
Y,5000001,6000000,0.498117345
Y,6000001,7000000,0.638395443
Y,7000001,8000000,0.406670539
Y,8000001,9000000,0.516915716
Y,9000001,10000000,0.52553775
Y,10000001,11000000,0.630232059
Y,11000001,12000000,0.542303139
Y,12000001,13000000,0.598246283
Y,13000001,14000000,0.512636946
Y,14000001,15000000,0.614310628
Y,15000001,16000000,0.671040993
Y,16000001,17000000,0.501252435
Y,17000001,18000000,0.616288815
Y,18000001,19000000,0.631005033
Y,19000001,20000000,0.59724841
Y,20000001,21000000,0.562602443
Y,21000001,22000000,0.528923359
Y,22000001,23000000,0.57413084
Y,23000001,24000000,0.483454635
Y,24000001,25000000,0.539560448
Y,25000001,26000000,0.602082099
Y,26000001,27000000,0.559766398
Y,27000001,28000000,0.489553484
Y,28000001,29000000,0.581032759
Y,29000001,30000000,0.61567604
Y,30000001,31000000,0.489118243
Y,31000001,32000000,0.602421307
Y,32000001,33000000,0.531483494
Y,33000001,34000000,0.571214496
Y,34000001,35000000,0.493411065
Y,35000001,36000000,0.539638081
Y,36000001,37000000,0.592873482
Y,37000001,38000000,0.534376794
Y,38000001,39000000,0.507857386
Y,39000001,40000000,0.659002927
Y,40000001,41000000,0.435113255
Y,41000001,42000000,0.689504691
Y,42000001,43000000,0.397369188
Y,43000001,44000000,0.408801176
Y,44000001,45000000,0.593483629
Y,45000001,46000000,0.719229022
Y,46000001,47000000,0.523476828
Y,47000001,48000000,0.474616628
Y,48000001,49000000,0.495463016
Y,49000001,50000000,0.608822801
Y,50000001,51000000,0.511906252
Y,51000001,52000000,0.628261036
Y,52000001,53000000,0.500345105
Y,53000001,54000000,0.595698197
Y,54000001,55000000,0.57704943
Y,55000001,56000000,0.485251344
Y,56000001,57000000,0.617037946
Y,57000001,57227415,0.569295197
